0,1,2,3,4,5,6,7,8,9,10
21.9,0.99967,1.9977,2.9359,3.5412,3.8218,4.3017,4.2586,4.6438,4.7177,4.5898
22,0.99967,1.9977,2.9359,3.5412,3.8426,4.3117,4.266,4.6289,4.7194,4.5882
22.1,0.99967,1.9977,2.9359,3.5528,3.8384,4.3059,4.2743,4.638,4.7011,4.5766
22.2,0.99967,1.9977,2.9359,3.547,3.8359,4.2835,4.2826,4.6255,4.7028,4.5658
22.3,0.99967,1.9977,2.9401,3.5428,3.8401,4.261,4.2776,4.6164,4.7127,4.5724
22.4,0.99967,1.9977,2.9401,3.5453,3.8376,4.2552,4.2718,4.6089,4.6895,4.5741
22.5,0.99967,1.9977,2.9401,3.5503,3.855,4.2428,4.2735,4.6123,4.6729,4.5998
22.6,0.99967,1.9977,2.9401,3.5545,3.8658,4.2519,4.2594,4.5965,4.6695,4.6106
22.7,0.99967,1.9977,2.9401,3.547,3.8559,4.2644,4.2478,4.5882,4.6513,4.643
22.8,0.99967,1.9977,2.9334,3.5586,3.8575,4.2453,4.2436,4.5873,4.6355,4.6405
22.9,0.99967,1.9977,2.9334,3.5653,3.8575,4.2403,4.2436,4.5782,4.6214,4.6538
23,0.99967,1.9977,2.9334,3.5653,3.8492,4.2486,4.2494,4.5624,4.6322,4.6289
23.1,0.99967,1.9977,2.9334,3.5761,3.8584,4.2469,4.2436,4.5682,4.6239,4.6264
23.2,0.99967,1.9977,2.9334,3.5777,3.8683,4.2685,4.2552,4.5467,4.6347,4.6363
23.3,0.99967,1.9977,2.9318,3.5802,3.8725,4.2702,4.2702,4.5533,4.6206,4.6397
23.4,0.99967,1.9977,2.9318,3.5802,3.8675,4.286,4.2652,4.5309,4.5956,4.6297
23.5,0.99967,1.9977,2.9318,3.581,3.8766,4.2602,4.2652,4.5417,4.6089,4.6305
23.6,0.99967,1.9977,2.9318,3.5835,3.8758,4.2693,4.2594,4.5425,4.5857,4.6305
23.7,0.99967,1.9977,2.9318,3.5835,3.8799,4.2776,4.2619,4.5467,4.5857,4.648
23.8,0.99967,1.9977,2.9268,3.5927,3.8899,4.2785,4.2785,4.54,4.5732,4.6538
23.9,0.99967,1.9977,2.9268,3.5993,3.8907,4.2785,4.2718,4.5442,4.584,4.6496
24,0.99967,1.9977,2.9268,3.5993,3.8907,4.2785,4.2801,4.5367,4.5674,4.628
24.1,0.99967,1.9977,2.9268,3.6084,3.9073,4.276,4.2793,4.5242,4.5525,4.623
24.2,0.99967,1.9977,2.9268,3.6126,3.909,4.2876,4.2669,4.5126,4.5583,4.6181
24.3,0.99967,1.9977,2.9284,3.6126,3.9173,4.286,4.2552,4.5076,4.5691,4.628
24.4,0.99967,1.9977,2.9284,3.6167,3.914,4.2835,4.2735,4.491,4.5873,4.6496
24.5,0.99967,1.9977,2.9284,3.6176,3.9115,4.2743,4.2702,4.491,4.5782,4.6637
24.6,0.99967,1.9977,2.9284,3.6209,3.9073,4.2743,4.2868,4.5101,4.5956,4.648
24.7,0.99967,1.9977,2.921,3.6184,3.8974,4.2602,4.2992,4.5234,4.6089,4.6671
24.8,0.99967,1.9977,2.921,3.6292,3.8833,4.2743,4.2992,4.496,4.6172,4.6778
24.9,0.99967,1.9977,2.921,3.6292,3.8891,4.2727,4.2934,4.4985,4.6272,4.6978
25,0.99967,1.9977,2.921,3.6209,3.8907,4.2735,4.286,4.5093,4.623,4.6886
25.1,0.99967,1.9977,2.9151,3.6226,3.8725,4.2718,4.3017,4.5176,4.5948,4.7069
25.2,0.99967,1.9977,2.9151,3.6358,3.8866,4.266,4.3026,4.5184,4.5832,4.6903
25.3,0.99967,1.9977,2.9151,3.6358,3.8683,4.2552,4.3042,4.535,4.5691,4.7094
25.4,0.99967,1.9977,2.9151,3.6309,3.8683,4.261,4.3192,4.511,4.5425,4.7152
25.5,0.99967,1.9977,2.9118,3.6325,3.865,4.2461,4.3117,4.5027,4.5458,4.7335
25.6,0.99967,1.9977,2.9118,3.6325,3.8642,4.2295,4.3092,4.5242,4.5533,4.7368
25.7,0.99967,1.9977,2.9118,3.6408,3.8716,4.2253,4.3034,4.5325,4.5624,4.7326
25.8,0.99967,1.9977,2.9201,3.64,3.8683,4.2403,4.3324,4.5284,4.5658,4.7418
25.9,0.99967,1.9977,2.9201,3.6458,3.87,4.2419,4.3432,4.5226,4.5691,4.7418
26,0.99967,1.9977,2.9201,3.645,3.8774,4.237,4.3607,4.5226,4.5807,4.7617
26.1,0.99967,1.9977,2.9201,3.645,3.8849,4.2278,4.3806,4.5425,4.5533,4.7683
26.2,0.99967,1.9977,2.9243,3.6516,3.8907,4.2295,4.374,4.5417,4.5367,4.7767
