0,1,2,3,4,5,6,7,8,9,10
11.3,0.9814,1.6664,1.6207,1.4273,1.2679,1.2346,1.2836,1.169,1.2288,1.1798
11.4,0.9814,1.6564,1.6074,1.4181,1.2604,1.2454,1.2654,1.1674,1.2172,1.1657
11.5,0.9814,1.6564,1.6016,1.404,1.2587,1.2355,1.2554,1.1782,1.2056,1.1674
11.6,0.9814,1.6589,1.5809,1.3833,1.2521,1.238,1.2637,1.1757,1.1956,1.1732
11.7,0.9814,1.6589,1.5775,1.37,1.2521,1.2313,1.2612,1.174,1.2006,1.1773
11.8,0.9814,1.649,1.5734,1.3667,1.2504,1.2263,1.2479,1.189,1.2097,1.184
11.9,0.98472,1.649,1.5593,1.3642,1.2496,1.2139,1.2504,1.1848,1.2139,1.1881
12,0.98472,1.6456,1.5543,1.3517,1.2463,1.2446,1.233,1.1998,1.2139,1.2014
12.1,0.98472,1.6456,1.5443,1.3459,1.2247,1.2313,1.2255,1.2023,1.2023,1.2031
12.2,0.98472,1.6307,1.5344,1.3318,1.2363,1.223,1.2305,1.2056,1.2064,1.2139
12.3,0.98472,1.6307,1.5236,1.3393,1.2263,1.2114,1.2272,1.2072,1.2114,1.2122
12.4,0.98472,1.6157,1.5111,1.3326,1.2222,1.2047,1.2288,1.2072,1.2147,1.2222
12.5,0.98472,1.5983,1.5037,1.3143,1.223,1.2147,1.228,1.2097,1.2047,1.2147
12.6,0.98472,1.5983,1.497,1.3094,1.2247,1.2064,1.2238,1.2056,1.2014,1.2172
12.7,0.98472,1.5859,1.4954,1.306,1.228,1.1923,1.2222,1.2089,1.2039,1.2172
12.8,0.98472,1.5859,1.4954,1.2977,1.2214,1.2097,1.2147,1.2114,1.2023,1.2255
12.9,0.98472,1.58,1.4962,1.306,1.2272,1.2047,1.2147,1.2114,1.2189,1.2039
13,0.98472,1.5759,1.492,1.3052,1.2106,1.2047,1.2097,1.2263,1.2288,1.1948
13.1,0.98472,1.5759,1.4929,1.2994,1.2205,1.194,1.2064,1.238,1.218,1.2164
13.2,0.98804,1.5659,1.5012,1.3019,1.2222,1.1915,1.2081,1.2537,1.2222,1.2355
13.3,0.98804,1.5659,1.4895,1.3036,1.2305,1.1989,1.2139,1.2562,1.228,1.2371
13.4,0.98804,1.5593,1.4854,1.3135,1.2288,1.2014,1.2047,1.2762,1.2238,1.2413
13.5,0.98804,1.5593,1.4837,1.3085,1.2297,1.2139,1.1998,1.2679,1.238,1.2454
13.6,0.98804,1.5551,1.4821,1.3052,1.2197,1.2189,1.194,1.2695,1.233,1.2612
13.7,0.98804,1.5551,1.4821,1.3077,1.2363,1.218,1.2147,1.2728,1.238,1.2612
13.8,0.98804,1.5477,1.4854,1.3127,1.2454,1.218,1.228,1.272,1.2197,1.2405
13.9,0.98804,1.5485,1.4763,1.3152,1.2529,1.218,1.2164,1.2645,1.2238,1.2463
14,0.98804,1.5485,1.4763,1.3036,1.2512,1.218,1.2396,1.2679,1.238,1.2421
14.1,0.98804,1.5385,1.4713,1.3085,1.2645,1.2205,1.2255,1.2869,1.238,1.2396
14.2,0.98804,1.5277,1.4746,1.2961,1.2629,1.2272,1.2222,1.2828,1.2355,1.2471
14.3,0.98804,1.5277,1.4538,1.2878,1.2612,1.2305,1.2297,1.2795,1.2355,1.2471
14.4,0.9814,1.5311,1.4513,1.267,1.2637,1.2263,1.2164,1.3036,1.2205,1.2595
14.5,0.9814,1.5227,1.4464,1.272,1.2712,1.218,1.2172,1.3002,1.238,1.2795
14.6,0.9814,1.5227,1.4572,1.2546,1.2737,1.2238,1.2047,1.3193,1.2355,1.277
14.7,0.9814,1.5203,1.4489,1.2595,1.277,1.2371,1.2031,1.3094,1.2438,1.2753
14.8,0.9814,1.5203,1.4447,1.2529,1.2712,1.2288,1.2106,1.3218,1.2363,1.282
14.9,0.9814,1.5194,1.4289,1.2512,1.2703,1.2421,1.2131,1.3301,1.262,1.2786
15,0.9814,1.5194,1.4206,1.2537,1.2562,1.2529,1.2006,1.3285,1.2762,1.2886
15.1,0.9814,1.5153,1.4181,1.2463,1.2654,1.2529,1.2039,1.321,1.2762,1.3119
15.2,0.9814,1.5111,1.4065,1.2471,1.2795,1.2562,1.2147,1.3326,1.2894,1.3069
